,id,user_name,mentions,hashtags,geo,Time,Text
109,1063553423759556613,VerityKalcev,@DExUKgov,#StephenBarclay #NotBuyingIt #StopBrexit,,2018-11-16 22:04:30+00:00,Doesn't it mean stockpiling medicines & organising car parking on the M20? #StephenBarclay #NotBuyingIt #StopBrexit @DExUKgov
110,1063553157781954563,hepolytes,,#StopBrexit #PeoplesVote #FBPE,,2018-11-16 22:03:27+00:00,May is a xenophobe and a philistine. #StopBrexit #PeoplesVote #FBPE
111,1063553123766202368,BrexitIsIdiotic,,#StopBrexit,,2018-11-16 22:03:19+00:00,Piss off bot. #StopBrexit
112,1063553026647093248,ShanBee9,,#StopBrexit #PeoplesVote,,2018-11-16 22:02:56+00:00,"I can’t stand another decade of this sh*t. Let’s stop it now, please. #StopBrexit #PeoplesVote"
113,1063552705791238144,Dr_Plinius,,#StopBrexit #StopBrexitNow #stopbrexitsavebritain #Brexit #brexitchaos,,2018-11-16 22:01:39+00:00,Give him time.... another will bite the dust too? No one seems to stick it! I wonder why? #StopBrexit #StopBrexitNow #stopbrexitsavebritain #Brexit #brexitchaos
114,1063551281829167104,SF140,,#Govt #Brexit #StopBrexit,,2018-11-16 21:56:00+00:00,"This #Govt is wasting so much time and money on #Brexit when their priority should be the good of the country, #StopBrexit ... BBC News - Poverty causing 'misery' in UK, and ministers are in denial, says UN official http://www.bbc.co.uk/news/uk-46236642"
115,1063551061322080261,Youth4ia,,#PeoplesVote #StopBrexit,,2018-11-16 21:55:07+00:00,Leaver politicians told us we would get all the benefits without any of the responsibilities. Turns out we’re keeping the repsonsonilities but giving up the benefits #PeoplesVote #StopBrexit 
116,1063550627232522242,ChrisKeelty,,#StopBrexit #BBC,,2018-11-16 21:53:24+00:00,she also said she wanted to #StopBrexit tell it all #BBC be honest
117,1063550091993206785,veckansglitter,,#stopbrexit,,2018-11-16 21:51:16+00:00,This is going to go on for years mate. Get used to it. The only way to end it is to #stopbrexit.
118,1063548699878535168,MrPJLowe,,#NoOneVoted4NoDeal #StopBrexit #SuspendA50 #TheresNoBetterDealThanTheOneWeHaveNow,,2018-11-16 21:45:44+00:00,#NoOneVoted4NoDeal We don't elect our MPs to do what we want! We elect them to do what is in Britain's best interest! The majority of MPs wanted to remain. Time for them to do their jobs and #StopBrexit #SuspendA50 #TheresNoBetterDealThanTheOneWeHaveNow
119,1063548640944447493,LoubinWally,@MaryCreaghMP,#peoplesvote #stopbrexit,,2018-11-16 21:45:30+00:00,@MaryCreaghMP I live in Batley &amp; Spen... and am largely ignored by my local MP Maybe you could have a word?? #peoplesvote #stopbrexit
120,1063548464150269953,tomholt47,,#ExitfromBrexit #LibDems #StopBrexit,,2018-11-16 21:44:48+00:00,This man is an embarrassment #ExitfromBrexit #LibDems #StopBrexit 
121,1063548124541710339,MrsEmmaJK,,#StopBrexit,,2018-11-16 21:43:27+00:00,You too x Let's #StopBrexit x
122,1063546656006840320,Dr_Matt_Hinton,,#crowdfunding #StopBrexit,,2018-11-16 21:37:37+00:00,Please support the absolute legend Steve Bray via #crowdfunding #StopBrexit. https://fundrazr.com/campaigns/71QTJ7
123,1063546379920965632,thinkitsayit,,#StopBrexit #ToriesOut,,2018-11-16 21:36:31+00:00,"Thank god, never. #StopBrexit #ToriesOut"
124,1063546335545212928,eddieboyes1965,,#StopBrexit,,2018-11-16 21:36:20+00:00,"https://www.facebook.com/725125351201150/posts/725128687867483/ had to share this, class. #StopBrexit"
125,1063546165801689089,nowMrsMFL,,#StopBrexit #BrexitShambles,,2018-11-16 21:35:40+00:00,"Who wants to listen to him now? He was LITERALLY THE PERSON IN CHARGE OF NEGOTIATIONS and he thought it was jokes just turning up with no paperwork, unprepared and bumbling his way through. Sod off Davis! #StopBrexit #BrexitShambles"
126,1063545130337079297,bone_jo53,,#StopBrexit #BrexitShambles,,2018-11-16 21:31:33+00:00,If you don't work to #StopBrexit you are unlikely to be in power so you won't get a chance to end Austerity. If this #BrexitShambles does go ahead and by some miracle you do get into power the economy will be trashed so you still won't be able to end austerity.
127,1063544896945078273,LoubinWally,@MaryCreaghMP,#peoplesvote #stopbrexit,,2018-11-16 21:30:37+00:00, Summed the situation up in one quick question... Thank you @MaryCreaghMP #peoplesvote 2 #stopbrexit 
128,1063544750735790085,PozzyWozzy,,#StopBrexit #PeoplesVote,,2018-11-16 21:30:02+00:00,"Steve Bray is the StopBrexit machine on Westminster Green, but he needs a little recharging! #StopBrexit #PeoplesVote Please share with those who have been inspired by him and give a little if you can."
129,1063544201395216384,AlSandiford87,@UKLabour @peoplesvote_uk,#StopBrexit,,2018-11-16 21:27:51+00:00,In America I guess. These Brextremists should be ashamed of themselves. WHY doesn't the house turn on these? Brextremists want No Deal and @UKLabour will fail their OWN 6 tests @peoplesvote_uk #StopBrexit
130,1063544107887407104,AlexNyeWriter,,#StopBrexit,,2018-11-16 21:27:29+00:00,"#StopBrexit stockpiling food &amp; medicine, businesses fearing collapse - how can it be a good thing to ""disentangle ourselves from 40 years of Europe""? Freedom to do what?"
131,1063543646996303872,LoubinWally,,#stopbrexit #peoplesvote,,2018-11-16 21:25:39+00:00,- Hard Brexit - Soft Brexit - Brexit INO - Good Deal - Bad Deal - No Deal - Whatever Deal - Works for the Many - Strong &amp; Stable WTF?!! This is like putting ourselves through a wringer to realise that.. THE DEAL WE HAVE NOW IS THE BEST OPTION.. #stopbrexit #peoplesvote
132,1063543436429717506,DonaldJudge,,#StopBrexit,,2018-11-16 21:24:49+00:00,"Crooks, liars, frauds and fascists dare to talk of demoralising Britain! #StopBrexit! "
133,1063543232846602240,CousinFunny,,#StopBrexit,,2018-11-16 21:24:01+00:00,"What Brexiters love, fucking love, is face-reddening, cheek-puffing, lip-snarling outrage. At politicians, the elite, libtards and people who shop at Waitrose apparently. Let's stop Brexit to give them what they love, and take back what we love. #StopBrexit"
134,1063543215926771712,Spookella,@BarryGardiner,#StopBrexit,,2018-11-16 21:23:57+00:00,"@BarryGardiner the EU is a work in progress. Do you have Amazon Prime? Pay a membership fee and reap the benefits, way above the cost you paid. Well, the EU is like that but better! Imagine that! Getting more out than we paid in! Who knew? Not Brexiters apparently. #StopBrexit"
135,1063543194862972930,RemainerNow,@GarysBrain,#remainernow #bregretter #Brexit #Brexit #fraud #Stopbrexit,,2018-11-16 21:23:51+00:00,Here is more from #remainernow @GarysBrain having a conversation with fellow #bregretter @craig_cotcher about how they both feel about #Brexit and what they are both now doing about it! Indeed #Brexit is a #fraud Big to both of you! #Stopbrexit 
136,1063543112189034496,AWoodWorker1,,#StopBrexit #PeoplesVote,,2018-11-16 21:23:32+00:00,Elephant in the room Jeremy! and you don't oppose the thing that will decimate our economy. #StopBrexit #PeoplesVote
137,1063542720122314753,johwilcha,,#WeDeserveBetter #PeoplesVote #WATON #FBPE #StopBrexit,,2018-11-16 21:21:58+00:00,"Can any leaver state one leave promise, made pre ref, that looks anywhere close to deliverable, without harming the UK? I've asked over 2000 leave accounts; not one has given a reasoned reply #WeDeserveBetter #PeoplesVote #WATON #FBPE #StopBrexit"
138,1063542718167769088,johwilcha,,#WeDeserveBetter #PeoplesVote #StopBrexit,,2018-11-16 21:21:58+00:00,"You don't get to trash the UK, slink off to the shadows then expect to come back as if nothing's happened. Unless you can fix the shit you caused, kindly fuck off and once you've done that fuck off some more, you total piece of shite #WeDeserveBetter #PeoplesVote #StopBrexit "
139,1063542685858975750,richardmills18,,#NHS #Stopbrexit,,2018-11-16 21:21:50+00:00,And biggest of all the #NHS #Stopbrexit
140,1063542584046510081,snb19692,,#StopBrexit,,2018-11-16 21:21:26+00:00,Let's #StopBrexit.
141,1063542285315579904,gallantfive,,#Brexit #StopBrexit #peoplesvote,,2018-11-16 21:20:15+00:00,What happened to ‘No deal is better than a bad deal’!!! #Brexit is a load of Tory political bollocks and nothing to do with the interests of the people of the United Kingdom. #StopBrexit #peoplesvote
142,1063541990711791616,ThatAndreCamara,@LBC @toryboypierce,#FBPE #StopBrexit #challengethelies,,2018-11-16 21:19:04+00:00,"@LBC @toryboypierce trying hard to argue against UN Report on the catastrophic State of Britain and discrediting it left, right, and centre. Actually, failing miserably. Owned. ‘UN has got more important things to do’ Pierce squeals. #FBPE #StopBrexit #challengethelies"
143,1063541969941655552,Youth4ia,,#StopBrexit,,2018-11-16 21:18:59+00:00,One of the biggest Brexit donors wants the UK to fail. Chrispin donated £873k before the referendum because he gambled he would make a LOT more by the £ We can’t let these scumbags profit from destroying the UK #StopBrexit 
144,1063541859987931137,corinna_gregory,,#Boris #Farage #caughtredhanded #BrexitChaos #StopBrexit #NoBrexit #BrexitShambles,,2018-11-16 21:18:33+00:00,Anyone else seen this? If it is real then #Boris and #Farage have been #caughtredhanded #BrexitChaos #StopBrexit #NoBrexit #BrexitShambles
145,1063541716538597376,MHookins,,#StopBrexit,,2018-11-16 21:17:59+00:00,Collateral damage/human shields/bargaining chips. Nothing the uk govt can ever be proud of....and will not be forgiven or forgotten. #StopBrexit 
146,1063541630735695873,LaizyDaizey,,#StopBrexit #PeoplesVote,,2018-11-16 21:17:39+00:00,"'No-deal is just another lie - one more brick of mangled nonsense to add to a city of myths, an endless territory where no reality can ever penetrate' #StopBrexit #PeoplesVote"
147,1063541600293277697,Edmundmistake,,#Stopbrexit #StrongAndStable,,2018-11-16 21:17:31+00:00,Anti-brexit protesters mocking May's collapsing cabinet in London. #Stopbrexit #StrongAndStable https://goo.gl/images/MCTkNH
148,1063541567103873026,thinkitsayit,,#StopBrexit #GTTO,,2018-11-16 21:17:23+00:00,CETA+++ is a fantasy. No deal doesnt create open borders - if jst look other way how will ppl feel when any quality food/goods slip in & no border security/control? 4x more checks even w/technology. No deal will only make rich richer &rest poorer + recession etc #StopBrexit #GTTO
149,1063541480051101696,ClippednPinned,,#PeoplesVote #StopBrexit #FBPE,,2018-11-16 21:17:03+00:00,Any MP who is thinking of voting for this botched Brexit deal to “respect the will of the people” should ask themselves if people like this deserve to determine the future of our country. #PeoplesVote #StopBrexit #FBPE
150,1063541181265715200,kaffenbacker,,#stopbrexit #GetTheToriesOut,,2018-11-16 21:15:51+00:00,No #stopbrexit to #GetTheToriesOut
151,1063540917209088004,NadiaA2015,@endthechaosuk,#StopBrexit #StopBrexitSaveBritain #StopBrexitSaveDemocracy,,2018-11-16 21:14:48+00:00,Agreed #StopBrexit #StopBrexitSaveBritain #StopBrexitSaveDemocracy @endthechaosuk
152,1063540831586566144,CousinFunny,,#StopBrexit,,2018-11-16 21:14:28+00:00,"Spoke to remainer colleagues today. Several behind May's deal because they 'just want it over with'. Explained it was the start of years of negotiation, argument etc. They were shocked. Also shocked that the straight bananas story was a lie. Their lies work. #StopBrexit"
153,1063540723096670209,tudorinjordan,,#brexshit #NotInMyName #FBPE #Brexit #exitbrexit #FBR #stopbrexit #PeoplesVote,,2018-11-16 21:14:02+00:00,#brexshit #NotInMyName . . . #FBPE #Brexit #exitbrexit #FBR #stopbrexit #PeoplesVote
154,1063540619539357699,LoubinWally,@the3million @BremainInSpain @BritishInEurope,#The5Million #stopbrexit #fbpe #peoplesvote,,2018-11-16 21:13:37+00:00,7th Circle of Hell... never mind purgatory... (the latter is comfy) @The3Million @BremainInSpain @BritishInEurope #The5Million #stopbrexit #fbpe #peoplesvote
155,1063540591169101824,johnpearce00,,#StopBrexit #SackGrayling,,2018-11-16 21:13:31+00:00,Failing Grayling stays with failing government! #StopBrexit #SackGrayling
156,1063540583694835712,sean_t_ellis,,#stopbrexit,,2018-11-16 21:13:29+00:00,"Niall Gardiner ""it's in America's interests to have an independent Britain"". Of course it is. It is very much not in ours, though. Our negotiating power is amplified enormously by being part of the EU. #stopbrexit"
157,1063540091770077185,GREATUKEU,,#StopBrexit #GTTO,,2018-11-16 21:11:32+00:00,#StopBrexit #GTTO Nice 
158,1063539979211743237,AndrewKnight226,,#StopBrexit,,2018-11-16 21:11:05+00:00,"Im not trying to ""police"" anything. Im trying to #StopBrexit"
159,1063539906771906562,ChelsClive,,#StopBrexit,,2018-11-16 21:10:48+00:00,I’m jus out and out manic #StopBrexit
160,1063539857266487296,grandmasforEU,,#StopBrexit,,2018-11-16 21:10:36+00:00,She was a liar then and she is a liar now. #StopBrexit
161,1063539800588849158,SRHills1,,#peoplesvote #PeoplesVoteNow #StopBrexit #StopBrexitSaveBritain,,2018-11-16 21:10:22+00:00, . #peoplesvote #PeoplesVoteNow #StopBrexit #StopBrexitSaveBritain
162,1063539777637617664,kaffenbacker,,#stopbrexit #GetTheToriesOut,,2018-11-16 21:10:17+00:00,"Under Ted Heath, conservative prime minister. Are you wilfully stupid or egregiously so? #stopbrexit to #GetTheToriesOut"
163,1063539714542710784,PhilKorolev,,#brexit #stopbrexit #peoplesvote,,2018-11-16 21:10:02+00:00,They will never go for it but the nation must know what the proposed deal looks like vs the current deal we have with the EU. Lets try to force this through. SHARE. #brexit #stopbrexit #peoplesvote https://www.moreunited.uk/real_brexit
164,1063539489681956865,CousinFunny,,#StopBrexit,,2018-11-16 21:09:08+00:00,"You won't get the chance. You're behind in the polls, you support Brexit against the wishes of your members and voters, and if you did gain power the economy will be do decimated that there will be no money to invest in any social project. You're a dinosaur. #StopBrexit"
165,1063539409465815040,Vivien__Green,@RazManReturns,#remain #StopBrexit,,2018-11-16 21:08:49+00:00,"@RazManReturns Pleased to follow you, #remain #StopBrexit"
166,1063539299382120448,MaxLawless,@peoplesvote_uk,#Remain #StopBrexit,,2018-11-16 21:08:23+00:00,>>> @peoplesvote_uk with #Remain option to #StopBrexit
167,1063538656856760320,adamfrankenberg,,#hormontreatedbeef #NHS #StopBrexit,,2018-11-16 21:05:50+00:00,So does that mean #hormontreatedbeef then? And opening up the #NHS to Private US health care. #StopBrexit
168,1063538256418082817,LoubinWally,@SkyNews,#strongandstable #myarse #stopbrexit #peoplesvote,,2018-11-16 21:04:14+00:00,"Latest ""Good News"" Story from @SkyNews (I do rate them!!) ... ""So in the last few hours we have had more MPs join the Cabinet, than leave it.."" #strongandstable #myarse #stopbrexit #peoplesvote"
169,1063538156014850049,jameshawes2,,#stopbrexit,,2018-11-16 21:03:50+00:00,"And - I don't know about you - but if Boris is what it takes to #stopbrexit, so be it. A friend in the Guards tells me his fellow-officers would be up for a coup, which is reassuring, but frankly, servicing Boris's ego would be less drastic..."
170,1063538099316240384,K_McTear,@NE4EU @brow_la @JesmondDavid @YvonneWancke @LucyGabrielleD3 @AcademyOfRock,#StopBrexit #PeoplesVote #exitbrexit,,2018-11-16 21:03:37+00:00,#StopBrexit #PeoplesVote #exitbrexit @NE4EU @Jonproctornew @brow_la @JesmondDavid @YvonneWancke @LucyGabrielleD3 @AcademyOfRock
171,1063537627868082179,MadeleinaKay,,#StopBrexit #IrishBorder #FinalSay #WeAreEurope,,2018-11-16 21:01:44+00:00,Full video here: https://youtu.be/XZQmozfur5s #StopBrexit #IrishBorder #FinalSay #WeAreEurope
172,1063537262712053760,CardinalBiggle2,,#StopBrexit #FBPE,,2018-11-16 21:00:17+00:00,She looked stressed out and panicky on LBC this morning. Chickens are coming home to roost. The can has no more road along which to kick it... #StopBrexit #FBPE
173,1063537129425432576,SRHills1,,#StopBrexitSaveBritain #StopBrexit #PeoplesVote #PeoplesVoteNow,,2018-11-16 20:59:45+00:00,Irony is as dangerous as the duplicitous corbyn #StopBrexitSaveBritain #StopBrexit #PeoplesVote #PeoplesVoteNow
